"board_name","list_name","card_name","osic_epic","days_since","checklist_count","checklist_item_count","checked_item_count","label_count","assignment_count","label_detail","assignnment_detail","url"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <os_glance>","opportunistic",45,1,4,4,3,0,"<No detail>","<No detail>","https://trello.com/c/AupPm9iE/77-osau16-ubuntu-16-04-support-role-os-glance"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <apt_package_pinning>","opportunistic",45,0,0,0,3,0,"<No detail>","<No detail>","https://trello.com/c/qc9gxHCs/63-osau16-ubuntu-16-04-support-role-apt-package-pinning"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAIRN - Rename repo / os_ironic role","opportunistic",40,0,0,0,3,3,"<No detail>","<No detail>","https://trello.com/c/O5YGQ0wz/44-osairn-rename-repo-os-ironic-role"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAAN2 -- Ansible 2 support -- <openstack-ansible>","opportunistic",19,1,1,0,3,1,"<No detail>","<No detail>","https://trello.com/c/8aOlBhKq/101-osaan2-ansible-2-support-openstack-ansible"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <rabbitmq_server>","opportunistic",19,1,4,4,3,0,"<No detail>","<No detail>","https://trello.com/c/MQ9xzo3c/94-osau16-ubuntu-16-04-support-role-rabbitmq-server"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAAN2 -- Ansible 2 support -- ROLE: <lxc_container_create>","opportunistic",19,1,1,1,3,0,"<No detail>","<No detail>","https://trello.com/c/f35MHAhN/106-osaan2-ansible-2-support-role-lxc-container-create"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAAN2 -- Ansible 2 support -- ROLE: <apt_package_pinning>","opportunistic",19,1,1,1,3,0,"<No detail>","<No detail>","https://trello.com/c/xBiw0Evf/102-osaan2-ansible-2-support-role-apt-package-pinning"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAAN2 -- Ansible 2 support -- ROLE: <galera_client>","opportunistic",19,1,1,1,3,0,"<No detail>","<No detail>","https://trello.com/c/3XZlhCJB/103-osaan2-ansible-2-support-role-galera-client"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAAN2 -- Ansible 2 support -- ROLE: <galera_server>","opportunistic",19,1,1,1,3,0,"<No detail>","<No detail>","https://trello.com/c/O435jgjb/104-osaan2-ansible-2-support-role-galera-server"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAAN2 -- Ansible 2 support -- ROLE: <ironic>","opportunistic",19,1,1,1,3,0,"<No detail>","<No detail>","https://trello.com/c/JXljJYrT/105-osaan2-ansible-2-support-role-ironic"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAAN2 -- Ansible 2 support -- ROLE: <lxc_hosts>","opportunistic",19,1,1,1,3,0,"<No detail>","<No detail>","https://trello.com/c/c1EGQvg1/107-osaan2-ansible-2-support-role-lxc-hosts"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAAN2 -- Ansible 2 support -- ROLE: <memcached_server>","opportunistic",19,1,1,1,3,0,"<No detail>","<No detail>","https://trello.com/c/o6IsAQWu/108-osaan2-ansible-2-support-role-memcached-server"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAAN2 -- Ansible 2 support -- ROLE: <openstack_hosts>","opportunistic",19,1,1,1,3,0,"<No detail>","<No detail>","https://trello.com/c/8TYxPxAn/109-osaan2-ansible-2-support-role-openstack-hosts"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAAN2 -- Ansible 2 support -- ROLE: <openstack_openrc>","opportunistic",19,1,1,1,3,0,"<No detail>","<No detail>","https://trello.com/c/Z6pYqD40/110-osaan2-ansible-2-support-role-openstack-openrc"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAAN2 -- Ansible 2 support -- ROLE: <security>","opportunistic",19,1,1,1,3,0,"<No detail>","<No detail>","https://trello.com/c/AhXEUiwy/138-osaan2-ansible-2-support-role-security"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAAN2 -- Ansible 2 support -- ROLE: <rsyslog_server>","opportunistic",19,1,1,1,3,0,"<No detail>","<No detail>","https://trello.com/c/2J1ImGaC/137-osaan2-ansible-2-support-role-rsyslog-server"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAAN2 -- Ansible 2 support -- ROLE: <rsyslog_client>","opportunistic",19,1,1,1,3,0,"<No detail>","<No detail>","https://trello.com/c/f1QitEld/136-osaan2-ansible-2-support-role-rsyslog-client"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAAN2 -- Ansible 2 support -- ROLE: <repo_server>","opportunistic",19,1,1,1,3,0,"<No detail>","<No detail>","https://trello.com/c/5mk2sVXv/135-osaan2-ansible-2-support-role-repo-server"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAAN2 -- Ansible 2 support -- ROLE: <repo_build>","opportunistic",19,1,1,1,3,0,"<No detail>","<No detail>","https://trello.com/c/jsIziZ5g/134-osaan2-ansible-2-support-role-repo-build"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAAN2 -- Ansible 2 support -- ROLE: <rabbitmq_server>","opportunistic",19,1,1,1,3,0,"<No detail>","<No detail>","https://trello.com/c/929U391g/133-osaan2-ansible-2-support-role-rabbitmq-server"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAAN2 -- Ansible 2 support -- ROLE: <py_from_git>","opportunistic",19,1,1,1,3,0,"<No detail>","<No detail>","https://trello.com/c/YvSFr9nw/132-osaan2-ansible-2-support-role-py-from-git"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAAN2 -- Ansible 2 support -- ROLE: <pip_install>","opportunistic",19,1,1,1,3,0,"<No detail>","<No detail>","https://trello.com/c/nTQrz6ds/129-osaan2-ansible-2-support-role-pip-install"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAAN2 -- Ansible 2 support -- ROLE: <os_zaqar>","opportunistic",19,1,1,1,3,0,"<No detail>","<No detail>","https://trello.com/c/qriKqYbj/128-osaan2-ansible-2-support-role-os-zaqar"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAAN2 -- Ansible 2 support -- ROLE: <os_tempest>","opportunistic",19,1,1,1,3,0,"<No detail>","<No detail>","https://trello.com/c/oP1IFjJk/127-osaan2-ansible-2-support-role-os-tempest"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAAN2 -- Ansible 2 support -- ROLE: <os_swift_sync>","opportunistic",19,1,1,1,3,0,"<No detail>","<No detail>","https://trello.com/c/1wDiBgXt/126-osaan2-ansible-2-support-role-os-swift-sync"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAAN2 -- Ansible 2 support -- ROLE: <os_rally>","opportunistic",19,1,1,1,3,0,"<No detail>","<No detail>","https://trello.com/c/6S0VJhrS/124-osaan2-ansible-2-support-role-os-rally"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAAN2 -- Ansible 2 support -- ROLE: <os_nova>","opportunistic",19,1,1,1,3,0,"<No detail>","<No detail>","https://trello.com/c/zIPObBsB/123-osaan2-ansible-2-support-role-os-nova"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAAN2 -- Ansible 2 support -- ROLE: <os_magnum>","opportunistic",19,1,1,1,3,0,"<No detail>","<No detail>","https://trello.com/c/W7tr8Y1w/121-osaan2-ansible-2-support-role-os-magnum"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAAN2 -- Ansible 2 support -- ROLE: <os_keystone>","opportunistic",19,1,1,1,3,0,"<No detail>","<No detail>","https://trello.com/c/fRdbFhLF/120-osaan2-ansible-2-support-role-os-keystone"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAAN2 -- Ansible 2 support -- ROLE: <pip_lock_down>","opportunistic",19,1,1,1,3,0,"<No detail>","<No detail>","https://trello.com/c/Sr6IAyMC/130-osaan2-ansible-2-support-role-pip-lock-down"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAAN2 -- Ansible 2 support -- ROLE: <os_swift>","opportunistic",19,1,1,1,3,0,"<No detail>","<No detail>","https://trello.com/c/q0iNx7lB/125-osaan2-ansible-2-support-role-os-swift"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAAN2 -- Ansible 2 support -- ROLE: <os_horizon>","opportunistic",19,1,1,1,3,0,"<No detail>","<No detail>","https://trello.com/c/eAKElsje/119-osaan2-ansible-2-support-role-os-horizon"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAAN2 -- Ansible 2 support -- ROLE: <os_gnocchi>","opportunistic",19,1,1,1,3,0,"<No detail>","<No detail>","https://trello.com/c/nAs1HP89/117-osaan2-ansible-2-support-role-os-gnocchi"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAAN2 -- Ansible 2 support -- ROLE: <os_designate>","opportunistic",19,1,1,1,3,0,"<No detail>","<No detail>","https://trello.com/c/jnVrII3K/115-osaan2-ansible-2-support-role-os-designate"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAAN2 -- Ansible 2 support -- ROLE: <os_neutron>","opportunistic",19,1,1,1,3,0,"<No detail>","<No detail>","https://trello.com/c/JxDw8jUA/122-osaan2-ansible-2-support-role-os-neutron"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAAN2 -- Ansible 2 support -- ROLE: <os_heat>","opportunistic",19,1,1,1,3,0,"<No detail>","<No detail>","https://trello.com/c/4WcU1dYR/118-osaan2-ansible-2-support-role-os-heat"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAAN2 -- Ansible 2 support -- ROLE: <os_cinder>","opportunistic",19,1,1,1,3,0,"<No detail>","<No detail>","https://trello.com/c/jAD5lEov/114-osaan2-ansible-2-support-role-os-cinder"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAAN2 -- Ansible 2 support -- ROLE: <os_barbican>","opportunistic",19,1,1,1,3,0,"<No detail>","<No detail>","https://trello.com/c/JGqeBgX4/112-osaan2-ansible-2-support-role-os-barbican"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAAN2 -- Ansible 2 support -- ROLE: <os_aodh>","opportunistic",19,1,1,1,3,0,"<No detail>","<No detail>","https://trello.com/c/PA5wYUG6/111-osaan2-ansible-2-support-role-os-aodh"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAAN2 -- Ansible 2 support -- ROLE: <os_ceilometer>","opportunistic",19,1,1,1,3,0,"<No detail>","<No detail>","https://trello.com/c/kPOQuFk2/113-osaan2-ansible-2-support-role-os-ceilometer"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAAN2 -- Ansible 2 support -- ROLE: <os_glance>","opportunistic",19,1,1,1,3,0,"<No detail>","<No detail>","https://trello.com/c/JF3yOCPQ/116-osaan2-ansible-2-support-role-os-glance"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <os_aodh>","opportunistic",7,1,4,4,3,0,"<No detail>","<No detail>","https://trello.com/c/CCUs8xrN/72-osau16-ubuntu-16-04-support-role-os-aodh"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <os_gnocchi>","opportunistic",7,1,4,4,3,0,"<No detail>","<No detail>","https://trello.com/c/YeVuBZPe/78-osau16-ubuntu-16-04-support-role-os-gnocchi"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <os_ceilometer>","opportunistic",7,1,4,4,3,0,"<No detail>","<No detail>","https://trello.com/c/zdME8cvf/74-osau16-ubuntu-16-04-support-role-os-ceilometer"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <pip_install>","opportunistic",7,0,0,0,3,0,"<No detail>","<No detail>","https://trello.com/c/itb8RTyu/90-osau16-ubuntu-16-04-support-role-pip-install"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <os_cinder>","opportunistic",7,1,4,4,3,0,"<No detail>","<No detail>","https://trello.com/c/qPMRmous/75-osau16-ubuntu-16-04-support-role-os-cinder"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <ironic>","opportunistic",7,1,4,4,3,0,"<No detail>","<No detail>","https://trello.com/c/912QnDmk/66-osau16-ubuntu-16-04-support-role-ironic"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <os_heat>","opportunistic",7,1,4,4,3,0,"<No detail>","<No detail>","https://trello.com/c/v3XHymf2/79-osau16-ubuntu-16-04-support-role-os-heat"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <os_nova>","opportunistic",7,1,4,4,3,0,"<No detail>","<No detail>","https://trello.com/c/XRR1nRZ7/84-osau16-ubuntu-16-04-support-role-os-nova"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <security>","opportunistic",7,1,4,4,3,0,"<No detail>","<No detail>","https://trello.com/c/tnOWBUHU/99-osau16-ubuntu-16-04-support-role-security"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <repo_build>","opportunistic",7,1,4,4,3,0,"<No detail>","<No detail>","https://trello.com/c/UqO5srUb/95-osau16-ubuntu-16-04-support-role-repo-build"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <os_neutron>","opportunistic",7,1,4,4,3,0,"<No detail>","<No detail>","https://trello.com/c/Br5Kpr6l/83-osau16-ubuntu-16-04-support-role-os-neutron"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <rsyslog_client>","opportunistic",7,1,4,4,3,0,"<No detail>","<No detail>","https://trello.com/c/KbkXtuBe/97-osau16-ubuntu-16-04-support-role-rsyslog-client"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <os_swift>","opportunistic",7,1,4,4,3,0,"<No detail>","<No detail>","https://trello.com/c/BLdd1bNR/86-osau16-ubuntu-16-04-support-role-os-swift"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <os_keystone>","opportunistic",7,1,4,4,3,0,"<No detail>","<No detail>","https://trello.com/c/gQ4vGPiX/81-osau16-ubuntu-16-04-support-role-os-keystone"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <openstack_openrc>","opportunistic",7,0,0,0,3,0,"<No detail>","<No detail>","https://trello.com/c/t7v4G5aT/71-osau16-ubuntu-16-04-support-role-openstack-openrc"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <openstack_hosts>","opportunistic",7,1,4,4,3,0,"<No detail>","<No detail>","https://trello.com/c/7MRbFPMw/70-osau16-ubuntu-16-04-support-role-openstack-hosts"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","DEMOUG - Verify Keystone upgradability","DEMOUG",4,1,5,5,2,2,"<No detail>","<No detail>","https://trello.com/c/kbbC1yAO/29-demoug-verify-keystone-upgradability"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","DEMOUG - Verify Nova upgradability","DEMOUG",4,1,5,5,2,1,"<No detail>","<No detail>","https://trello.com/c/5rRvt1Cp/25-demoug-verify-nova-upgradability"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","DEMOUG - Verify Cinder upgradability","DEMOUG",4,1,5,5,2,1,"<No detail>","<No detail>","https://trello.com/c/FtDF1Nxr/27-demoug-verify-cinder-upgradability"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","DEMOUG - Verify Neutron upgradability","DEMOUG",4,1,5,5,2,1,"<No detail>","<No detail>","https://trello.com/c/ZXcUyFKb/26-demoug-verify-neutron-upgradability"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","DEMOUG - Verify Heat upgradability","DEMOUG",4,1,5,5,2,1,"<No detail>","<No detail>","https://trello.com/c/jwwsA8Gp/30-demoug-verify-heat-upgradability"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","DEMOUG - Verify Glance upgradability","DEMOUG",4,1,5,5,2,2,"<No detail>","<No detail>","https://trello.com/c/OWy9DQlZ/28-demoug-verify-glance-upgradability"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","DEMOUG - Document results of upgrade demonstration","DEMOUG",4,0,0,0,3,0,"<No detail>","<No detail>","https://trello.com/c/8R9w31Om/33-demoug-document-results-of-upgrade-demonstration"
"OSIC- Neutron / Octavia / Keystone","Accepted Backlog","RLGUPD: Rolling upgrades","RLGUPD",68,0,0,0,2,0,"<No detail>","<No detail>","https://trello.com/c/MZWdG4kt/40-rlgupd-rolling-upgrades"
"OSIC- Neutron / Octavia / Keystone","Accepted Backlog","SHAREDIP: Create RFE and Spec if needed","opportunistic",68,1,2,0,2,0,"<No detail>","<No detail>","https://trello.com/c/RorLZMTF/87-sharedip-create-rfe-and-spec-if-needed"
"OSIC- Neutron / Octavia / Keystone","Accepted Backlog","CFGDFT -- Research what Octavia can do to meet the user story requirements","CFGDFT",38,0,0,0,2,0,"<No detail>","<No detail>","https://trello.com/c/Uvb7sxU3/64-cfgdft-research-what-octavia-can-do-to-meet-the-user-story-requirements"
"OSIC- Neutron / Octavia / Keystone","Accepted Backlog","HLTHMONENH -- Health check based on regex of the response body","opportunistic",68,0,0,0,2,0,"<No detail>","<No detail>","https://trello.com/c/w1l4p7aF/54-hlthmonenh-health-check-based-on-regex-of-the-response-body"
"OSIC- Neutron / Octavia / Keystone","Accepted Backlog","MFA: Multifactor authentication","opportunistic",48,1,3,1,3,1,"<No detail>","<No detail>","https://trello.com/c/CwyAiigZ/14-mfa-multifactor-authentication"
"OSIC- Neutron / Octavia / Keystone","Accepted Backlog","HLTHMONENH -- Pool member should be offline by default","opportunistic",68,0,0,0,2,0,"<No detail>","<No detail>","https://trello.com/c/dVgryfoJ/53-hlthmonenh-pool-member-should-be-offline-by-default"
"OSIC- Neutron / Octavia / Keystone","Accepted Backlog","HTTPSRDRCT -- Expose API option to redirect HTTP traffic to HTTPS listener.","opportunistic",68,0,0,0,2,0,"<No detail>","<No detail>","https://trello.com/c/a5G9f6nI/55-httpsrdrct-expose-api-option-to-redirect-http-traffic-to-https-listener"
"OSIC- Neutron / Octavia / Keystone","Accepted Backlog","PBLCNODES -- Allow the addition of publicly accessible IPs as pool members.","opportunistic",68,0,0,0,2,0,"<No detail>","<No detail>","https://trello.com/c/H8vFFOni/56-pblcnodes-allow-the-addition-of-publicly-accessible-ips-as-pool-members"
"OSIC- Neutron / Octavia / Keystone","Accepted Backlog","STBLETESTS -- Make the session persistence scenario test more reliable.","opportunistic",68,0,0,0,2,0,"<No detail>","<No detail>","https://trello.com/c/dmQrhEO5/58-stbletests-make-the-session-persistence-scenario-test-more-reliable"
"OSIC- Neutron / Octavia / Keystone","Accepted Backlog","INSTALLPSTBT -- Implement an Amphora driver that loads programs and packages via ansible.","opportunistic",68,0,0,0,2,0,"<No detail>","<No detail>","https://trello.com/c/LnDAbGRE/57-installpstbt-implement-an-amphora-driver-that-loads-programs-and-packages-via-ansible"
"OSIC- Neutron / Octavia / Keystone","Accepted Backlog","HLTHMONENH -- Configurable up threshold","opportunistic",68,0,0,0,2,0,"<No detail>","<No detail>","https://trello.com/c/RsMpC98X/52-hlthmonenh-configurable-up-threshold"
"OSIC- Neutron / Octavia / Keystone","Accepted Backlog","STBLETESTS -- Make the scenario job voting.","opportunistic",68,0,0,0,2,0,"<No detail>","<No detail>","https://trello.com/c/NpBirDxr/59-stbletests-make-the-scenario-job-voting"
"OSIC- Neutron / Octavia / Keystone","Accepted Backlog","STNDALN -- Keystone auth integration","opportunistic",109,0,0,0,1,0,"<No detail>","<No detail>","https://trello.com/c/Jc1RVfgT/60-stndaln-keystone-auth-integration"
"OSIC- Neutron / Octavia / Keystone","Accepted Backlog","STNDALN -- Pagination","opportunistic",109,0,0,0,1,0,"<No detail>","<No detail>","https://trello.com/c/S8gmNWpm/61-stndaln-pagination"
"OSIC- Neutron / Octavia / Keystone","Accepted Backlog","STNDALN -- Filters","opportunistic",109,0,0,0,1,0,"<No detail>","<No detail>","https://trello.com/c/BSTMmZQ8/62-stndaln-filters"
"OSIC- Neutron / Octavia / Keystone","Accepted Backlog","(stub) Soft deletions?","opportunistic",68,0,0,0,2,0,"<No detail>","<No detail>","https://trello.com/c/2nfQYCxf/30-stub-soft-deletions"
"OSIC- Neutron / Octavia / Keystone","Accepted Backlog","IDFEDN: Drop support for federated tokens","opportunistic",62,0,0,0,3,0,"<No detail>","<No detail>","https://trello.com/c/NlaQPP4F/158-idfedn-drop-support-for-federated-tokens"
"OSIC- Neutron / Octavia / Keystone","Accepted Backlog","Documentation: Improve Neutron Documentation","opportunistic",36,1,2,1,2,1,"<No detail>","<No detail>","https://trello.com/c/MvSceC67/140-documentation-improve-neutron-documentation"
"OSIC- Neutron / Octavia / Keystone","Accepted Backlog","PERF: Capture Performance Testing at Scale - New Relic","opportunistic",33,0,0,0,2,0,"<No detail>","<No detail>","https://trello.com/c/3AlhfcNS/143-perf-capture-performance-testing-at-scale-new-relic"
"OSIC- Neutron / Octavia / Keystone","Accepted Backlog","PECAN: Support paste deploy configs","opportunistic",21,0,0,0,2,1,"<No detail>","<No detail>","https://trello.com/c/0H1m4A8H/89-pecan-support-paste-deploy-configs"
"OSIC- Neutron / Octavia / Keystone","Accepted Backlog","Improve L3HA Stability and Reliability","opportunistic",4,0,0,0,1,0,"<No detail>","<No detail>","https://trello.com/c/nSEjoIgW/185-improve-l3ha-stability-and-reliability"
"OSIC- Neutron / Octavia / Keystone","Accepted Backlog","IDFEDN: Mapping shadow users into projects and roles","opportunistic",4,1,3,0,2,0,"<No detail>","<No detail>","https://trello.com/c/bDDn4aVU/167-idfedn-mapping-shadow-users-into-projects-and-roles"
"OSIC- Neutron / Octavia / Keystone","Accepted Backlog","Keystone: CI tests to verify upgrade compatibility","opportunistic",4,0,0,0,2,2,"<No detail>","<No detail>","https://trello.com/c/0GsKp1lI/161-keystone-ci-tests-to-verify-upgrade-compatibility"
"OSIC- Neutron / Octavia / Keystone","Accepted Backlog","Neutron: Improve multinode Grenade job - L3, DHCP, DVR upgrade tests","opportunistic",3,0,0,0,2,2,"<No detail>","<No detail>","https://trello.com/c/PLdkELwu/160-neutron-improve-multinode-grenade-job-l3-dhcp-dvr-upgrade-tests"
"OSIC- Neutron / Octavia / Keystone","Accepted Backlog","Troubleshooting: Improve/Implement Neutron Troubleshooting","opportunistic",4,0,0,0,1,0,"<No detail>","<No detail>","https://trello.com/c/14rvvXyL/141-troubleshooting-improve-implement-neutron-troubleshooting"
"OSIC- Neutron / Octavia / Keystone","Ready & Bite-Sized","CFGDFT: Required Options","CFGDFT",26,0,0,0,2,0,"<No detail>","<No detail>","https://trello.com/c/FJuCT4dz/93-cfgdft-required-options"
"OSIC- Neutron / Octavia / Keystone","Ready & Bite-Sized","KEYV3: Update neutron codebase","opportunistic",41,1,2,0,2,0,"<No detail>","<No detail>","https://trello.com/c/5fs2j9ZE/107-keyv3-update-neutron-codebase"
"OSIC- Neutron / Octavia / Keystone","Ready & Bite-Sized","CFGDFT: Move Extensions Config Options","CFGDFT",41,1,2,0,3,0,"<No detail>","<No detail>","https://trello.com/c/hRDHAkDz/149-cfgdft-move-extensions-config-options"
"OSIC- Neutron / Octavia / Keystone","Ready & Bite-Sized","CFGDFT: Move Tests Config Options","CFGDFT",41,1,2,0,3,0,"<No detail>","<No detail>","https://trello.com/c/pEKunbsy/154-cfgdft-move-tests-config-options"
"OSIC- Neutron / Octavia / Keystone","Ready & Bite-Sized","KEYV3: Update documentation: Networking API","opportunistic",41,1,2,0,2,0,"<No detail>","<No detail>","https://trello.com/c/s3J73JFS/164-keyv3-update-documentation-networking-api"
"OSIC- Neutron / Octavia / Keystone","Ready & Bite-Sized","RLGUPD: OVO Extra Routes","RLGUPD",28,1,3,1,3,2,"<No detail>","<No detail>","https://trello.com/c/8yFQrEeX/100-rlgupd-ovo-extra-routes"
"OSIC- Neutron / Octavia / Keystone","Ready & Bite-Sized","KEYV3: Update neutron API","opportunistic",5,0,0,0,2,0,"<No detail>","<No detail>","https://trello.com/c/DS2B6Gys/193-keyv3-update-neutron-api"
"OSIC- Neutron / Octavia / Keystone","Doing","FEATCL: Neutron Feature Classification","FEATCL",19,2,7,4,3,1,"<No detail>","<No detail>","https://trello.com/c/oY0AhHlL/41-featcl-neutron-feature-classification"
"OSIC- Neutron / Octavia / Keystone","Doing","PERF: Linux Bridge Agent - Python Driven","opportunistic",11,1,2,0,1,1,"<No detail>","<No detail>","https://trello.com/c/xb0qr1nH/183-perf-linux-bridge-agent-python-driven"
"OSIC- Neutron / Octavia / Keystone","Doing","RLGUPD: OVO Agent","RLGUPD",24,1,2,1,4,2,"<No detail>","<No detail>","https://trello.com/c/SSs6APSP/70-rlgupd-ovo-agent"
"OSIC- Neutron / Octavia / Keystone","Doing","RLGUPD: OVO DVR","RLGUPD",41,1,2,1,3,1,"<No detail>","<No detail>","https://trello.com/c/xueTkM0B/84-rlgupd-ovo-dvr"
"OSIC- Neutron / Octavia / Keystone","Doing","RLGUPD: OVO Flavor and Service Profile","RLGUPD",41,1,2,1,3,1,"<No detail>","<No detail>","https://trello.com/c/429qrgOh/131-rlgupd-ovo-flavor-and-service-profile"
"OSIC- Neutron / Octavia / Keystone","Doing","PECAN: Support subresources","opportunistic",35,1,2,1,3,1,"<No detail>","<No detail>","https://trello.com/c/sXvNpyUl/90-pecan-support-subresources"
"OSIC- Neutron / Octavia / Keystone","Doing","OVO: Refactor RouterPort into a module and resolve circular imports","opportunistic",19,1,5,3,3,1,"<No detail>","<No detail>","https://trello.com/c/mmlqvsvG/172-ovo-refactor-routerport-into-a-module-and-resolve-circular-imports"
"OSIC- Neutron / Octavia / Keystone","Doing","FERNET: Make Fernet the default token provider","opportunistic",62,1,6,1,3,1,"<No detail>","<No detail>","https://trello.com/c/jEKz1AtA/27-fernet-make-fernet-the-default-token-provider"
"OSIC- Neutron / Octavia / Keystone","Doing","FERNET: Reduce revocation events","opportunistic",62,1,3,0,3,1,"<No detail>","<No detail>","https://trello.com/c/V7FfhfYs/25-fernet-reduce-revocation-events"
"OSIC- Neutron / Octavia / Keystone","Doing","POLICY: Standardized policy","opportunistic",62,1,5,1,3,1,"<No detail>","<No detail>","https://trello.com/c/XXGobxe2/28-policy-standardized-policy"
"OSIC- Neutron / Octavia / Keystone","Doing","FEATCL: Feature classification framework","FEATCL",4,1,4,1,3,1,"<No detail>","<No detail>","https://trello.com/c/6VgnlVvp/22-featcl-feature-classification-framework"
"OSIC- Neutron / Octavia / Keystone","Doing","CFGDFT: Move Agent Config Options","CFGDFT",3,1,5,1,3,1,"<No detail>","<No detail>","https://trello.com/c/s6bK6Q6k/152-cfgdft-move-agent-config-options"
